site,Date,dsp_toxins,dsp_phyto,mean_chl,mean_sst,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,wind_dir,rainfall
ETJ1,2021-01-06,36.0,20.0,8.029298,285.76334,5.833333333333333,14.6,-2.0,1.9166666666666667,70.5,4.166666666666667,4.6000000000000005
ETJ1,2021-01-13,36.0,20.0,6.6850815,285.45712,6.114285714285714,13.8,-3.5,3.1,34.57142857142857,2.0,0.0
ETJ1,2021-01-20,36.0,20.0,6.9277453,285.92715,8.6,17.4,-2.3,2.1,54.0,3.2857142857142856,28.4
ETJ1,2021-01-27,36.0,20.0,6.929415,286.36856,14.528571428571428,17.5,7.6,2.9,254.57142857142856,5.571428571428571,12.2
ETJ1,2021-02-03,36.0,20.0,6.2824326,286.76715,14.457142857142856,17.8,12.2,2.142857142857143,223.57142857142856,5.0,9.3
ETJ1,2021-02-10,36.0,20.0,5.9595795,286.8343,12.928571428571429,17.4,7.4,3.242857142857143,254.7142857142857,5.571428571428571,45.6
ETJ1,2021-02-17,36.0,40.0,9.866098,286.49142,12.771428571428572,21.9,3.8,1.9428571428571428,162.71428571428572,3.571428571428572,2.8000000000000003
ETJ1,2021-02-24,36.0,20.0,8.458051,286.67715,13.571428571428571,18.9,2.3,3.114285714285714,190.8571428571429,4.285714285714286,58.9
ETJ1,2021-03-03,36.0,20.0,6.2607064,287.1357,13.042857142857144,20.8,5.1,2.0571428571428574,60.71428571428572,3.4285714285714284,3.2
ETJ1,2021-03-17,56.71911126005949,20.0,6.181015,287.80286,14.242857142857144,25.2,5.2,2.442857142857143,166.28571428571428,4.857142857142857,0.2
ETJ1,2021-03-17,58.653569615092245,20.0,6.181015,287.80286,14.242857142857144,25.2,5.2,2.442857142857143,166.28571428571428,4.857142857142857,0.2
ETJ1,2021-03-24,36.0,20.0,6.7788534,287.94,11.757142857142856,21.6,-0.4,2.628571428571429,122.42857142857144,4.0,0.0
ETJ1,2021-03-31,36.0,20.0,5.4789767,288.54572,15.8,28.3,0.5,2.3428571428571425,85.14285714285714,3.142857142857143,0.0
ETJ1,2021-04-07,36.0,20.0,7.56632,288.58572,13.685714285714283,23.7,2.9,1.8571428571428568,266.85714285714283,6.0,1.8
ETJ1,2021-04-21,36.0,20.0,12.189972,289.19427,15.357142857142858,24.5,6.3,1.8,209.57142857142856,5.714285714285714,2.4
ETJ1,2021-04-21,36.0,20.0,12.189972,289.19427,15.357142857142858,24.5,6.3,1.8,209.57142857142856,5.714285714285714,2.4
ETJ1,2021-04-28,36.0,60.0,8.663165,290.4714,16.642857142857142,22.3,8.2,2.414285714285714,199.42857142857144,4.571428571428571,19.7
ETJ1,2021-05-05,36.0,20.0,8.618409,290.74286,14.671428571428567,26.0,2.3,2.3714285714285714,230.28571428571428,7.428571428571429,0.0
ETJ1,2021-05-19,36.0,880.0,6.659114,291.6843,17.057142857142857,28.6,7.0,2.1,324.2857142857143,7.285714285714286,0.0
ETJ1,2021-05-19,36.0,20.0,6.659114,291.6843,17.057142857142857,28.6,7.0,2.1,324.2857142857143,7.285714285714286,0.0
ETJ1,2021-05-26,36.0,20.0,7.2798147,291.56857,17.04285714285714,28.7,4.6,2.757142857142857,300.2857142857143,7.857142857142857,0.0
ETJ1,2021-06-02,66.0,20.0,9.464429,292.41,17.114285714285714,28.6,6.0,1.9428571428571428,316.85714285714283,7.0,0.0
ETJ1,2021-06-09,87.52980975608715,20.0,6.6480103,292.55856,18.685714285714287,33.6,5.8,2.7,246.8571428571429,7.857142857142857,0.0
ETJ1,2021-06-30,36.0,20.0,7.2165976,294.44287,18.9,30.2,7.0,2.5285714285714285,316.1428571428572,7.142857142857143,0.0
ETJ1,2021-07-07,36.0,20.0,7.506715,294.77286,18.714285714285715,27.5,8.3,1.7142857142857142,286.1666666666667,6.714285714285714,0.8999999999999999
ETJ1,2021-07-14,36.0,2560.0,7.520266,293.70428,22.2,38.0,9.4,2.685714285714286,198.8571428571429,8.0,0.0
ETJ1,2021-07-28,36.0,12320.0,6.3773184,294.37427,,32.1,,2.5,328.5,7.5,0.0
ETJ1,2021-07-28,211.4886198860223,20.0,6.3773184,294.37427,,32.1,,2.5,328.5,7.5,0.0
ETJ1,2021-08-04,101.34829324717948,20.0,9.00327,294.19998,,30.7,,1.2,225.0,5.0,0.0
ETJ1,2021-08-11,92.772054677517,40.0,8.515366,294.6214,20.342857142857145,32.1,7.7,2.5285714285714285,335.7142857142857,7.428571428571429,0.5
ETJ1,2021-08-18,25.05,2600.0,4.8964877,295.16428,21.928571428571427,36.4,9.9,1.957142857142857,288.1428571428572,7.571428571428571,0.0
ETJ1,2021-08-25,36.0,11880.0,5.3581653,295.27,19.728571428571428,31.7,9.9,2.157142857142857,260.1428571428572,6.714285714285714,0.0
ETJ1,2021-09-01,60.82332578523751,2460.0,6.6049614,295.4643,19.442857142857143,25.0,12.2,1.3857142857142857,212.66666666666663,5.0,0.3
ETJ1,2021-09-08,151.16078388510965,40.0,8.481655,296.6971,20.014285714285712,26.7,10.6,1.6285714285714286,250.42857142857144,5.571428571428571,1.7
ETJ1,2021-09-15,88.83722114722188,40.0,5.731691,295.77713,20.885714285714283,27.8,13.6,1.7857142857142858,231.7142857142857,5.142857142857143,6.1
ETJ1,2021-09-22,55.25255896323838,40.0,6.5111947,295.13284,21.27142857142857,30.0,9.8,2.6,153.42857142857142,6.857142857142857,0.0
ETJ1,2021-09-29,69.46095972816514,40.0,5.670224,294.07,18.714285714285715,29.4,8.6,2.2,155.0,4.857142857142857,0.5
ETJ1,2021-10-06,36.0,20.0,6.2135696,292.43427,17.5,29.1,6.7,2.1,252.8571428571429,6.714285714285714,3.5
ETJ1,2021-10-13,36.0,20.0,5.7773438,292.03,19.085714285714285,31.6,8.0,1.8857142857142857,128.57142857142858,4.0,0.0
ETJ1,2021-10-20,36.0,20.0,6.0442605,291.70712,17.17142857142857,26.1,7.0,1.457142857142857,82.0,4.0,0.0
ETJ1,2021-10-27,36.0,60.0,5.0926695,292.00714,15.657142857142858,25.9,5.1,1.6857142857142855,111.71428571428572,7.0,0.0
ETJ1,2021-11-03,36.0,20.0,4.1589103,291.71713,16.942857142857143,22.0,6.3,2.257142857142857,192.14285714285717,4.285714285714286,42.0
ETJ1,2021-11-17,36.0,20.0,3.8740997,288.69284,11.857142857142858,22.1,-0.6,1.7714285714285716,38.0,2.0,0.0
ETJ1,2021-11-24,36.0,20.0,3.8251,288.01572,12.685714285714283,22.0,1.6,2.7857142857142856,90.0,3.142857142857143,0.8
ETJ1,2021-11-24,36.0,20.0,3.8251,288.01572,12.685714285714283,22.0,1.6,2.7857142857142856,90.0,3.142857142857143,0.8
ETJ1,2021-12-01,36.0,20.0,3.6883447,286.8414,10.885714285714286,18.3,0.4,2.414285714285714,166.0,7.142857142857143,1.9
ETJ1,2021-12-08,36.0,20.0,4.7777815,286.93427,12.12857142857143,18.6,3.0,1.9,230.7142857142857,7.142857142857143,8.3
ETJ1,2021-12-15,36.0,20.0,4.4470973,287.2686,13.314285714285717,20.2,4.1,2.6714285714285717,177.14285714285714,4.857142857142857,0.5
ETJ1,2021-12-22,36.0,20.0,3.8910487,286.79285,14.4,20.5,9.0,3.9,88.85714285714286,1.7142857142857142,44.3
ETJ1,2021-12-29,36.0,20.0,3.1514497,287.32285,15.642857142857142,19.2,9.3,2.557142857142857,200.0,4.571428571428571,27.6
ETJ1,2022-01-05,36.0,20.0,6.789692,287.72427,13.457142857142856,22.1,3.6,2.0142857142857142,174.71428571428572,4.0,5.4
ETJ1,2022-01-12,36.0,20.0,7.415539,287.39285,10.742857142857144,18.2,1.4,1.957142857142857,71.42857142857143,5.0,0.1
ETJ1,2022-01-19,36.0,20.0,4.124648,286.9457,10.857142857142858,17.2,-0.1,3.4,64.57142857142857,1.2857142857142858,0.0
ETJ1,2022-01-26,36.0,20.0,5.203598,286.92572,10.985714285714286,16.7,-0.4,3.8857142857142857,54.71428571428572,1.0,0.0
ETJ1,2022-02-02,36.0,20.0,6.13589,286.52713,12.328571428571427,19.6,0.8,3.2857142857142856,45.142857142857146,2.0,0.0
ETJ1,2022-02-09,36.0,20.0,4.811811,286.21286,11.87142857142857,21.3,2.5,2.442857142857143,146.5,4.0,0.0
ETJ1,2022-02-16,36.0,20.0,6.0096655,286.57428,10.928571428571429,19.2,0.1,2.0285714285714285,65.0,4.714285714285714,1.9
ETJ1,2022-03-02,36.0,,6.1019506,287.07285,13.142857142857142,22.2,1.9,2.657142857142857,157.85714285714286,4.571428571428571,0.0
ETJ1,2022-03-02,36.0,20.0,6.1019506,287.07285,13.142857142857142,22.2,1.9,2.657142857142857,157.85714285714286,4.571428571428571,0.0
ETJ1,2022-03-09,36.0,20.0,4.794369,287.4457,12.185714285714283,18.9,-1.1,2.642857142857143,222.57142857142856,7.0,18.9
ETJ1,2022-03-16,36.0,20.0,6.8650856,287.55426,13.828571428571427,19.9,2.5,2.7,165.14285714285714,3.7142857142857135,17.6
ETJ1,2022-03-23,36.0,20.0,6.158483,287.61285,14.185714285714283,22.3,7.7,2.7285714285714286,66.57142857142857,2.7142857142857144,39.0
ETJ1,2022-03-30,36.0,20.0,5.6913023,287.72284,15.685714285714289,23.0,10.0,2.771428571428572,46.71428571428572,2.142857142857143,10.4
ETJ1,2022-04-06,36.0,20.0,7.1309586,287.71857,12.9,20.4,4.2,3.0142857142857147,144.57142857142858,3.2857142857142856,2.9
ETJ1,2022-04-13,36.0,20.0,6.167112,288.10284,15.37142857142857,21.7,7.1,2.5,252.8571428571429,5.714285714285714,11.7
ETJ1,2022-04-20,36.0,20.0,6.642815,289.69284,15.285714285714286,25.0,4.7,2.857142857142857,345.85714285714283,7.857142857142857,0.0
ETJ1,2022-04-27,36.0,20.0,4.6707625,289.28,13.657142857142857,21.3,4.5,2.7,215.8571428571429,6.142857142857143,27.9
ETJ1,2022-05-04,36.0,20.0,5.7071967,290.78143,16.928571428571427,27.0,5.8,2.914285714285714,174.42857142857142,7.285714285714286,0.2
ETJ1,2022-05-11,36.0,20.0,8.896221,291.38858,17.0,30.7,5.0,1.5857142857142856,227.57142857142856,6.142857142857143,0.0
ETJ1,2022-05-25,256.0,560.0,7.0326414,290.1657,19.442857142857143,32.9,8.0,2.771428571428572,268.42857142857144,6.142857142857143,0.7
ETJ1,2022-06-01,151.52036156672438,60.0,4.8494673,290.2257,20.24285714285714,34.8,10.2,2.7857142857142856,150.14285714285714,4.428571428571429,0.1
ETJ1,2022-06-08,82.86168949605812,,7.3226213,292.09714,19.928571428571427,28.3,9.9,2.8714285714285714,257.7142857142857,5.571428571428571,5.6
ETJ1,2022-06-15,94.39419596185893,180.0,7.632817,292.2557,22.285714285714285,34.3,14.1,2.2142857142857144,309.1428571428572,6.714285714285714,0.1
ETJ1,2022-06-22,345.3350810162699,300.0,8.720042,293.1057,18.9,26.2,8.2,2.1714285714285717,261.2857142857143,5.714285714285714,1.9
ETJ1,2022-06-29,316.7746528491691,20.0,5.823993,293.57858,19.47142857142857,28.3,8.6,2.8285714285714287,314.0,7.142857142857143,0.1
ETJ1,2022-07-06,189.97647294095495,60.0,6.4822335,292.87143,19.585714285714285,30.5,9.6,2.2,286.2857142857143,6.428571428571429,0.0
ETJ1,2022-07-13,255.12960068847931,320.0,7.8055,295.5057,24.514285714285712,40.1,12.0,1.9,227.28571428571428,5.142857142857143,0.0
ETJ1,2022-07-20,557.7607109948788,180.0,8.414541,294.36856,21.414285714285715,33.3,11.8,1.7714285714285716,238.14285714285717,6.428571428571429,0.0
ETJ1,2022-07-27,550.0,640.0,9.436477,296.74142,21.97142857142857,33.3,10.1,2.142857142857143,336.0,7.428571428571429,0.0
ETJ1,2022-08-03,419.431395691294,340.0,6.7688684,296.95856,21.12857142857143,31.9,11.8,2.4,294.57142857142856,6.571428571428571,0.0
ETJ1,2022-08-10,347.603114282099,40.0,6.200896,296.21143,19.642857142857142,27.6,10.5,2.085714285714286,282.7142857142857,6.428571428571429,0.0
ETJ1,2022-08-17,422.2608769651964,,8.134409,296.09,20.4,28.7,11.0,2.1,292.1428571428572,6.285714285714286,0.0
ETJ1,2022-08-31,317.5749054139544,60.0,6.456591,295.09427,19.25714285714286,29.2,8.9,2.142857142857143,277.57142857142856,6.0,0.0
ETJ1,2022-08-31,211.7675883579689,20.0,6.456591,295.09427,19.25714285714286,29.2,8.9,2.142857142857143,277.57142857142856,6.0,0.0
ETJ1,2022-09-07,244.18671953650767,20.0,6.3760715,295.19998,19.542857142857144,27.1,10.0,1.9285714285714288,221.8571428571429,6.0,0.1
ETJ1,2022-09-14,36.0,20.0,5.762382,294.44998,20.814285714285717,26.2,12.8,2.2285714285714286,228.0,5.0,47.8
ETJ1,2022-09-21,83.21244482722798,20.0,8.5439005,295.65,21.5,30.7,13.5,1.5142857142857142,251.0,5.571428571428571,6.5
ETJ1,2022-10-05,46.45545996270502,20.0,5.721386,292.26572,18.32857142857143,31.8,6.8,2.085714285714286,191.7142857142857,4.428571428571429,1.8
ETJ1,2022-10-05,63.88222735795336,20.0,5.721386,292.26572,18.32857142857143,31.8,6.8,2.085714285714286,191.7142857142857,4.428571428571429,1.8
ETJ1,2022-11-02,20.781631499755424,20.0,4.983722,291.88284,17.47142857142857,23.5,4.7,2.3428571428571425,127.16666666666669,4.714285714285714,0.0
ETJ1,2022-11-09,36.0,20.0,4.510161,291.36713,15.514285714285714,21.6,4.1,1.5857142857142856,108.14285714285714,3.571428571428572,0.0
ETJ1,2022-11-16,31.026778231154697,20.0,4.7847257,291.09283,16.585714285714285,22.0,8.1,2.3000000000000003,116.28571428571428,2.571428571428572,0.0
ETJ1,2022-11-23,36.0,20.0,4.7644424,290.31284,15.314285714285717,20.2,6.1,2.142857142857143,234.42857142857144,6.428571428571429,0.0
ETJ1,2022-11-30,36.0,20.0,7.7027235,289.61713,12.633333333333333,19.2,3.9,2.142857142857143,87.85714285714286,3.0,0.0
ETJ1,2022-12-07,36.0,20.0,4.0742803,288.23712,,,,,,,0.0
ETJ1,2022-12-14,36.0,20.0,6.7138357,288.27856,,,,,,,0.0
ETJ1,2022-12-28,36.0,40.0,10.197593,288.52713,,,,,,,0.0
ETJ1,2022-12-28,36.0,20.0,10.197593,288.52713,,,,,,,0.0
ETJ1,2023-01-04,36.0,20.0,10.487006,288.22855,,,,,,,0.0
ETJ1,2023-01-11,36.0,20.0,9.651205,287.63284,,,,,,,0.0
ETJ1,2023-01-18,36.0,20.0,11.457239,287.58713,,,,,,,0.0
ETJ1,2023-01-25,36.0,20.0,9.047033,286.82,,,,,,,0.0
ETJ1,2023-02-01,36.0,20.0,8.875895,285.9114,,,,,,,0.0
ETJ1,2023-02-08,36.0,20.0,7.348942,285.3657,,,,,,,0.0
ETJ1,2023-02-15,36.0,20.0,7.0559506,286.32285,,,,,,,0.0
ETJ1,2023-03-01,36.0,20.0,6.261185,286.81857,,,,,,,0.0
ETJ1,2023-03-01,36.0,20.0,6.261185,286.81857,,,,,,,0.0
ETJ1,2023-03-08,36.0,20.0,6.0804057,286.76425,,,,,,,0.0
ETJ1,2023-03-15,36.0,20.0,6.12468,287.86713,,,,,,,0.0
ETJ1,2023-03-22,36.0,,6.6301684,288.89285,,,,,,,0.0
ETJ1,2023-03-29,36.0,20.0,6.452012,289.28143,,,,,,,0.0
ETJ1,2023-04-05,36.0,40.0,8.629527,289.0557,,,,,,,0.0
ETJ1,2023-04-12,36.0,20.0,9.527856,289.03143,,,,,,,0.0
ETJ1,2023-04-19,36.0,40.0,10.141259,288.62,,,,,,,0.0
ETJ1,2023-04-26,36.0,80.0,6.341323,288.53427,,,,,,,0.0
ETJ1,2023-05-03,36.0,20.0,10.094742,289.12,,,,,,,0.0
ETJ1,2023-05-10,64.9607599175449,,7.907361,289.83142,,,,,,,0.0
ETJ1,2023-05-17,36.0,20.0,11.670291,290.39142,,,,,,,0.0
ETJ1,2023-05-24,36.0,20.0,9.968246,289.6157,,,,,,,0.0
ETJ1,2023-05-31,36.0,20.0,7.073771,290.19284,,,,,,,0.0
ETJ1,2023-06-07,36.0,140.0,7.2455688,290.53143,,,,,,,0.0
ETJ1,2023-06-14,61.2444809607712,40.0,8.691869,291.3457,,,,,,,0.0
ETJ1,2023-06-21,36.0,160.0,7.1749983,291.98428,,,,,,,0.0
ETJ1,2023-07-05,36.0,60.0,9.48123,294.65,,,,,,,0.0
ETJ1,2023-07-05,36.0,,9.48123,294.65,,,,,,,0.0
ETJ1,2023-07-12,36.0,,8.529321,295.21286,,,,,,,0.0
ETJ1,2023-07-19,36.0,,6.8329725,295.79858,,,,,,,0.0
ETJ1,2023-07-26,36.0,,7.7560143,295.07715,,,,,,,0.0
ETJ1,2023-08-02,36.0,,10.690959,295.49142,,,,,,,0.0
ETJ1,2023-08-09,36.0,20.0,11.36148,295.03857,,,,,,,0.0
ETJ1,2023-08-23,36.0,20.0,8.158305,297.1657,,,,,,,0.0
ETJ1,2023-08-23,36.0,20.0,8.158305,297.1657,,,,,,,0.0
ETJ1,2023-08-30,36.0,20.0,7.492278,295.53714,,,,,,,0.0
ETJ1,2023-09-06,36.0,20.0,7.765152,293.8057,,,,,,,0.0
ETJ1,2023-09-13,36.0,120.0,9.519784,294.94287,,,,,,,0.0
ETJ1,2023-09-20,36.0,,5.530329,294.86716,,,,,,,0.0
ETJ1,2023-09-27,58.3506400621669,220.0,7.6617026,294.61996,,,,,,,0.0
ETJ1,2023-10-04,122.95245527829286,40.0,7.4076724,294.88428,,,,,,,0.0
ETJ1,2023-10-18,36.0,,7.6272516,294.20428,,,,,,,0.0
ETJ1,2023-11-01,36.0,20.0,6.4562745,292.17572,,,,,,,0.0
ETJ1,2023-11-08,36.0,20.0,6.2577777,290.77713,,,,,,,0.0
ETJ1,2023-11-15,36.0,20.0,6.1177087,290.71426,,,,,,,0.0
ETJ1,2023-11-22,36.0,20.0,3.8387597,290.28143,,,,,,,0.0
ETJ1,2023-12-06,36.0,20.0,9.76265,288.53143,,,,,,,0.0
ETJ1,2023-12-06,36.0,20.0,9.76265,288.53143,,,,,,,0.0
ETJ1,2023-12-13,36.0,20.0,5.6953692,288.54715,,,,,,,0.0
ETJ1,2023-12-20,36.0,20.0,6.6056585,287.72714,,,,,,,0.0
ETJ1,2024-01-03,36.0,20.0,8.555678,287.4457,15.4,19.3,8.7,2.6,152.66666666666666,3.333333333333333,12.8
ETJ1,2024-01-24,36.0,20.0,7.978593,287.09714,11.92,18.8,4.7,2.22,64.2,5.0,34.7
ETJ1,2024-02-07,36.0,20.0,12.883573,287.07285,,,,,,,
ETJ1,2024-02-14,36.0,20.0,9.961983,287.5,,,,,,,
ETJ1,2024-02-21,36.0,20.0,8.20136,287.67856,,,,,,,
ETJ1,2024-02-28,36.0,20.0,8.910345,287.60428,,,,,,,
ETJ1,2024-03-13,36.0,20.0,8.4809675,287.48712,,,,,,,
ETJ1,2024-03-20,36.0,20.0,6.6421347,287.68286,,,,,,,
ETJ1,2024-03-27,36.0,20.0,6.0544667,288.2214,,,,,,,
ETJ1,2024-04-03,36.0,20.0,7.40175,288.1357,,,,,,,
ETJ1,2024-04-10,36.0,40.0,8.323448,288.29144,,,,,,,
ETJ1,2024-04-17,36.0,,9.280214,288.40714,,,,,,,
ETJ1,2024-04-17,36.0,,9.280214,288.40714,,,,,,,
ETJ1,2024-05-01,36.0,40.0,8.369605,289.36142,,,,,,,
ETJ1,2024-05-08,36.0,20.0,9.9570875,290.0414,,,,,,,
ETJ1,2024-05-15,36.0,80.0,6.1918597,290.95572,,,,,,,
ETJ1,2024-05-22,36.0,20.0,6.0412316,290.44858,,,,,,,
ETJ1,2024-05-29,36.0,,6.831756,290.18857,,,,,,,
ETJ1,2024-06-05,36.0,,5.4702744,291.69144,,,,,,,
ETJ1,2024-06-12,36.0,60.0,5.6266427,291.53287,,,,,,,
ETJ1,2024-06-19,36.0,20.0,10.163069,292.34143,,,,,,,
ETJ1,2024-06-26,36.0,60.0,10.135415,290.52856,,,,,,,
ETJ1,2024-07-03,36.0,,7.9130588,292.51715,,,,,,,
ETJ1,2024-07-10,36.0,40.0,8.128383,293.04428,,,,,,,
ETJ1,2024-07-17,36.0,220.0,14.688123,294.5157,,,,,,,
ETJ1,2024-07-24,146.654148799505,1020.0,16.375376,295.14285,,,,,,,
ETJ1,2024-07-31,197.051471446735,140.0,10.349951,295.6143,,,,,,,
ETJ1,2024-08-14,179.110097881983,20.0,10.532785,296.73428,,,,,,,
ETJ1,2024-08-14,134.402748525937,160.0,10.532785,296.73428,,,,,,,
ETJ1,2024-08-21,126.599966424038,240.0,9.869581,295.58856,,,,,,,
ETJ1,2024-08-28,60.0945246908815,20.0,7.885772,295.28,,,,,,,
ETJ1,2024-09-11,76.2868309333378,120.0,5.7663693,292.90143,,,,,,,
ETJ1,2024-09-11,102.30037044431,40.0,5.7663693,292.90143,,,,,,,
ETJ1,2024-09-18,60.2541376237726,40.0,4.721757,292.75,,,,,,,
ETJ1,2024-09-25,62.6288288251999,20.0,4.930158,292.78287,,,,,,,
ETJ1,2024-10-02,54.3099710758633,60.0,3.805045,292.69427,,,,,,,
ETJ1,2024-10-16,76.7521899899729,,3.986029,293.0657,,,,,,,
ETJ1,2024-10-16,73.0640809085925,20.0,3.986029,293.0657,,,,,,,
ETJ1,2024-10-23,55.4150872792342,120.0,6.2149277,292.76855,,,,,,,
ETJ1,2024-10-30,61.5909674174537,20.0,6.201979,290.8957,,,,,,,
ETJ1,2024-11-06,36.0,20.0,4.118854,290.75714,,,,,,,
ETJ1,2024-11-13,36.0,20.0,5.790361,291.03427,,,,,,,
ETJ1,2024-11-20,36.0,20.0,5.761944,289.2457,,,,,,,
ETJ1,2024-11-27,36.0,20.0,5.091092,289.78427,,,,,,,
ETJ1,2024-12-11,36.0,,6.091964,288.37714,,,,,,,
ETJ1,2024-12-11,36.0,,6.091964,288.37714,,,,,,,
ETJ1,2024-12-18,36.0,20.0,6.663858,287.71,,,,,,,
ETJ1,2025-01-08,36.0,20.0,,,,,,,,,
ETJ1,2025-01-15,36.0,20.0,,,,,,,,,
ETJ1,2025-01-22,36.0,20.0,,,,,,,,,
ETJ1,2025-01-29,36.0,,,,,,,,,,
ETJ1,2025-02-05,36.0,20.0,,,,,,,,,
ETJ1,2025-02-12,36.0,20.0,,,,,,,,,
ETJ1,2025-02-19,36.0,,,,,,,,,,
ETJ1,2025-02-26,36.0,20.0,,,,,,,,,
ETJ1,2025-03-05,36.0,20.0,,,,,,,,,
ETJ1,2025-03-19,36.0,20.0,,,,,,,,,
ETJ1,2025-03-19,36.0,20.0,,,,,,,,,
ETJ1,2025-04-02,36.0,20.0,,,,,,,,,
ETJ1,2025-04-09,36.0,20.0,,,,,,,,,
ETJ1,2025-04-09,36.0,,,,,,,,,,
ETJ1,2025-04-16,36.0,20.0,,,,,,,,,
ETJ1,2025-04-23,36.0,,,,,,,,,,
ETJ1,2025-04-30,36.0,20.0,,,,,,,,,
ETJ1,2025-05-07,36.0,20.0,,,,,,,,,
ETJ1,2025-05-14,36.0,20.0,,,,,,,,,
ETJ1,2025-05-21,36.0,40.0,,,,,,,,,
ETJ1,2025-05-28,51.3319520352977,60.0,,,,,,,,,
ETJ1,2025-06-04,105.920389422785,120.0,,,,,,,,,
ETJ1,2025-06-18,130.889977083528,,,,,,,,,,
ETJ1,2025-06-18,453.230323707609,480.0,,,,,,,,,
ETJ1,2025-06-25,189.273655028635,240.0,,,,,,,,,
ETJ1,2025-07-02,124.352210614662,200.0,,,,,,,,,
ETJ1,2025-07-09,142.58801448412,20.0,,,,,,,,,
ETJ1,2025-07-23,79.572292062485,80.0,,,,,,,,,
ETJ1,2025-07-30,77.053186311094,100.0,,,,,,,,,
ETJ1,2025-07-30,59.2634221646821,80.0,,,,,,,,,
ETJ1,2025-08-13,36.0,,,,,,,,,,
ETJ1,2025-08-13,36.0,100.0,,,,,,,,,
ETJ1,2025-08-27,82.4966465163952,,,,,,,,,,
ETJ1,2025-08-27,67.8468021994068,20.0,,,,,,,,,
ETJ1,2025-09-03,55.7859722934161,20.0,,,,,,,,,
ETJ1,2025-09-10,36.0,,,,,,,,,,
ETJ1,2025-09-17,36.0,20.0,,,,,,,,,
ETJ1,2025-10-01,36.0,20.0,,,,,,,,,
ETJ1,2025-10-01,36.0,20.0,,,,,,,,,
ETJ1,2025-10-08,36.0,20.0,,,,,,,,,
ETJ1,2025-10-15,36.0,20.0,,,,,,,,,
ETJ1,2025-10-22,36.0,200.0,,,,,,,,,
ETJ1,2025-10-29,82.42353003458163,,,,,,,,,,
ETJ1,2025-11-05,86.33728816457736,,,,,,,,,,
ETJ1,2025-11-12,76.4774185019765,20.0,,,,,,,,,
FAR1,2021-01-13,36.0,20.0,2.5489023,288.63998,7.542857142857143,15.2,1.4,1.7428571428571429,,3.7142857142857135,6.3
FAR1,2021-01-27,36.0,20.0,2.025779,288.58286,15.071428571428571,19.8,9.7,2.142857142857143,,2.4285714285714284,10.1
FAR1,2021-02-03,36.0,20.0,2.121246,288.37857,14.857142857142858,20.1,9.9,1.3571428571428572,,1.8571428571428568,5.7
FAR1,2021-02-24,36.0,20.0,4.2132745,288.26428,13.757142857142856,18.6,5.7,1.9714285714285715,,3.4285714285714284,2.6
FAR1,2021-03-03,36.0,40.0,3.4794712,288.3814,14.457142857142856,20.3,9.9,1.4142857142857144,,3.4285714285714284,16.400000000000002
FAR1,2021-03-10,36.0,20.0,4.0045323,289.02713,14.014285714285714,19.5,7.5,1.6142857142857143,,1.2857142857142858,8.700000000000001
FAR1,2021-03-17,36.0,20.0,9.333131,289.1443,15.4,22.9,8.4,1.8714285714285717,,2.4285714285714284,0.1
FAR1,2021-03-31,36.0,20.0,1.5073025,289.5,16.914285714285715,22.3,8.6,2.6142857142857143,,4.428571428571429,0.4
FAR1,2021-04-07,36.0,20.0,2.4387171,290.22427,17.071428571428573,23.7,10.4,1.6714285714285713,,2.0,0.0
FAR1,2021-04-14,36.0,20.0,1.7945117,290.3057,16.985714285714288,21.7,11.5,2.257142857142857,,4.0,0.1
FAR1,2021-04-21,36.0,20.0,1.2946994,290.95142,17.642857142857142,24.3,11.9,2.0142857142857142,,3.571428571428572,1.5
FAR1,2021-05-05,36.0,20.0,1.9040908,290.91855,17.085714285714285,25.3,8.3,2.3285714285714287,,6.0,0.0
FAR1,2021-05-19,36.0,20.0,9.360029,290.40427,21.342857142857145,31.8,13.2,1.8142857142857145,,3.7142857142857135,0.0
FAR1,2021-06-09,36.0,40.0,5.7938066,291.6743,22.9,30.9,15.3,1.9428571428571428,195.66666666666663,4.285714285714286,0.0
FAR1,2021-06-23,91.0,40.0,2.8520539,290.80856,19.557142857142857,29.1,13.6,3.542857142857143,220.0,4.857142857142857,2.0
FAR1,2021-07-07,36.0,20.0,7.8276687,291.3657,23.75714285714286,32.0,15.7,2.9,215.28571428571428,4.857142857142857,0.0
FAR1,2021-07-14,76.0,40.0,12.243589,292.1057,24.685714285714287,32.3,16.3,2.6,157.14285714285714,4.571428571428571,0.0
FAR1,2021-07-21,36.0,20.0,5.047074,293.85428,24.642857142857142,35.3,17.6,2.6,129.28571428571428,4.857142857142857,0.0
FAR1,2021-07-28,36.0,,7.9220495,293.46,24.985714285714288,34.6,19.0,2.5285714285714285,196.0,4.428571428571429,0.0
FAR1,2021-08-04,36.0,20.0,9.292474,292.0757,24.428571428571427,34.9,17.0,2.8000000000000003,253.28571428571428,5.714285714285714,0.0
FAR1,2021-08-11,36.0,20.0,9.536878,291.5657,24.2,33.3,16.9,2.4714285714285715,205.0,4.428571428571429,0.0
FAR1,2021-08-18,36.0,20.0,2.7909029,294.05426,26.585714285714285,40.9,18.9,1.957142857142857,136.42857142857142,3.0,0.0
